제품코드,제품명,업체명
645304540,렙필정250밀리그램(레비티라세탐)_(0.25g/1정),한림제약(주)
642904600,티나세탐정250밀리그램(레비티라세탐)_(0.25g/1정),일동제약(주)
693901710,레비탐정250밀리그램(레비티라세탐)_(0.25g/1정),(주)셀트리온제약
657806890,레비원정250밀리그램(레비티라세탐)_(0.25g/1정),하나제약(주)
642802460,레비로틴정250밀리그램(레비티라세탐)_(0.25g/1정),고려제약(주)
671706210,레비에필정250밀리그램(레비티라세탐)_(0.25g/1정),주식회사제뉴원사이언스
643506450,레비라정250밀리그램(레비티라세탐)_(0.25g/1정),한미약품(주)
657202410,케프렙톨정250밀리그램(레비티라세탐)_(0.25g/1정),환인제약(주)
651903790,큐팜정250밀리그램(레비티라세탐)_(0.25g/1정),명인제약(주)
654100140,케프라정250밀리그램(레비티라세탐)_(0.25g/1정),한국유씨비제약(주)
647803720,에필라탐정250밀리그램(레비티라세탐)_(0.25g/1정),삼진제약(주)
649806760,레티람정250밀리그램(레비티라세탐)_(0.25g/1정),명문제약(주)
644703920,에피스크정250밀리그램(레비티라세탐)_(0.25g/1정),에스케이케미칼(주)
642506830,케피람정1000밀리그램(레비티라세탐)_(1g/1정),동아에스티(주)
642003160,스타레탐정1000밀리그램(레비티라세탐)_(1g/1정),현대약품(주)
657202430,케프렙톨정1000밀리그램(레비티라세탐)_(1g/1정),환인제약(주)
694002760,케파베아정1000밀리그램(레비티라세탐)_(1g/1정),대웅바이오(주)
642203170,레비큐어정1000밀리그램(레비티라세탐)_(1g/1정),부광약품(주)
642904610,티나세탐정1000밀리그램(레비티라세탐)_(1g/1정),일동제약(주)
645304520,렙필정1000밀리그램(레비티라세탐)_(1g/1정),한림제약(주)
657806910,레비원정1000밀리그램(레비티라세탐)_(1g/1정),하나제약(주)
651903780,큐팜정1000밀리그램(레비티라세탐)_(1g/1정),명인제약(주)
671706220,레비에필정1000밀리그램(레비티라세탐)_(1g/1정),주식회사제뉴원사이언스
642802550,레비로틴정1000밀리그램(레비티라세탐)_(1g/1정),고려제약(주)
643506430,레비라정1000밀리그램(레비티라세탐)_(1g/1정),한미약품(주)
644703950,에피스크정1000밀리그램(레비티라세탐)_(1g/1정),에스케이케미칼(주)
647803850,에필라탐정1000밀리그램(레비티라세탐)_(1g/1정),삼진제약(주)
654100160,케프라정1000밀리그램(레비티라세탐)_(1g/1정),한국유씨비제약(주)
649806750,레티람정1000밀리그램(레비티라세탐)_(1g/1정),명문제약(주)
693901730,레비탐정1000밀리그램(레비티라세탐)_(1g/1정),(주)셀트리온제약
651904350,큐팜정750밀리그램(레비티라세탐)_(0.75g/1정),명인제약(주)
643506690,레비라정750밀리그램(레비티라세탐)_(0.75g/1정),한미약품(주)
644703940,에피스크정750밀리그램(레비티라세탐)_(0.75g/1정),에스케이케미칼(주)
647805300,에필라탐서방정750밀리그램(레비티라세탐)_(0.75g/1정),삼진제약(주)
657203440,케프렙톨서방정750밀리그램(레비티라세탐)_(0.75g/1정),환인제약(주)
651904710,큐팜엑스알서방정750밀리그램(레비티라세탐)_(0.75g/1정),명인제약(주)
654100870,케프라엑스알서방정750밀리그램(레비티라세탐)_(0.75g/1정),한국유씨비제약(주)
664000220,디아코미트,한국희귀의약품센터
652105330,이노베론필름코팅정100mg (루피나미드)_(0.1g/1정),(주)한독
652105320,이노베론필름코팅정200mg (루피나미드)_(0.2g/1정),(주)한독
652105310,이노베론필름코팅정400mg (루피나미드)_(0.4g/1정),(주)한독
657202960,네오팻정50밀리그램(라코사미드)_(50mg/1정),환인제약(주)
642802970,라사로틴정50밀리그램(라코사미드)_(50mg/1정),고려제약(주)
651904450,라코정50mg(라코사미드)_(50mg/1정),명인제약(주)
644704450,빔스크정50밀리그램(라코사미드)_(50mg/1정),에스케이케미칼(주)
642004040,라코팻정50밀리그램(라코사미드)_(50mg/1정),현대약품(주)
657202970,네오팻정100밀리그램(라코사미드)_(0.1g/1정),환인제약(주)
642802960,라사로틴정100밀리그램(라코사미드)_(0.1g/1정),고려제약(주)
651904460,라코정100mg(라코사미드)_(0.1g/1정),명인제약(주)
644704420,빔스크정100밀리그램(라코사미드)_(0.1g/1정),에스케이케미칼(주)
642004050,라코팻정100밀리그램(라코사미드)_(0.1g/1정),현대약품(주)
651904550,라코정150mg(라코사미드)_(0.15g/1정),명인제약(주)
644704430,빔스크정150밀리그램(라코사미드)_(0.15g/1정),에스케이케미칼(주)
657203000,네오팻정150밀리그램(라코사미드)_(0.15g/1정),환인제약(주)
651904540,라코정200mg(라코사미드)_(0.2g/1정),명인제약(주)
657202990,네오팻정200밀리그램(라코사미드)_(0.2g/1정),환인제약(주)
644704440,빔스크정200밀리그램(라코사미드)_(0.2g/1정),에스케이케미칼(주)
621100251,파이콤파현탁액0.5mg/mL(페람파넬)_(0.1768g/340mL),한국에자이(주)
651905120,페리콤파정2밀리그램(페람파넬(미분화))_(2mg/1정),명인제약(주)
657204050,페라넬정2밀리그램(페람파넬(미분화))_(2mg/1정),환인제약(주)
621100060,파이콤파필름코팅정2밀리그램(페람파넬)_(2.1mg/1정),한국에자이(주)
651905150,페리콤파정4밀리그램(페람파넬(미분화))_(4mg/1정),명인제약(주)
657204080,페라넬정4밀리그램(페람파넬(미분화))_(4mg/1정),환인제약(주)
621100070,파이콤파필름코팅정4밀리그램(페람파넬)_(4.2mg/1정),한국에자이(주)
651905140,페리콤파정6밀리그램(페람파넬(미분화))_(6mg/1정),명인제약(주)
657204040,페라넬정6밀리그램(페람파넬(미분화))_(6mg/1정),환인제약(주)
621100080,파이콤파필름코팅정6밀리그램(페람파넬)_(6.2mg/1정),한국에자이(주)
651905130,페리콤파정8밀리그램(페람파넬(미분화))_(8mg/1정),명인제약(주)
657204070,페라넬정8밀리그램(페람파넬(미분화))_(8mg/1정),환인제약(주)
621100100,파이콤파필름코팅정8밀리그램(페람파넬)_(8.3mg/1정),한국에자이(주)
651905160,페리콤파정10밀리그램(페람파넬(미분화))_(10mg/1정),명인제약(주)
657204060,페라넬정10밀리그램(페람파넬(미분화))_(10mg/1정),환인제약(주)
621100110,파이콤파필름코팅정10밀리그램(페람파넬)_(10.4mg/1정),한국에자이(주)
651905170,페리콤파정12밀리그램(페람파넬(미분화))_(12mg/1정),명인제약(주)
657204030,페라넬정12밀리그램(페람파넬(미분화))_(12mg/1정),환인제약(주)
621100090,파이콤파필름코팅정12밀리그램(페람파넬)_(12.5mg/1정),한국에자이(주)
664000471,에피디올렉스내복액_(10g/100mL),한국희귀필수의약품센터
657203710,제비닉스정200밀리그램(에슬리카르바제핀아세테이트(미분화))_(0.2g/1정),환인제약(주)
657203720,제비닉스정800밀리그램(에슬리카르바제핀아세테이트(미분화))_(0.8g/1정),환인제약(주)
648101510,에이서캡슐(아세클로페낙)_(0.1g/1캡슐),경동제약(주)
644304150,클란자에스연질캡슐(아세클로페낙)(수출명:SpeenacSoftCaps.)_(0.1g/1캡슐),한국유나이티드제약(주)
648101500,"에이서정(아세클로페낙)(수출명: SEONAC, BEEOCURACIN)_(0.1g/1정)",경동제약(주)
649802300,아로탈정(아세클로페낙)(수출명:아로세탈정(Arocetaltablet))_(0.1g/1정),명문제약(주)
697100050,아세민정(아세클로페낙)_(0.1g/1정),(주)한국피엠지제약
643701580,아로펜정(아세클로페낙)(수출명:아로페나정)_(0.1g/1정),국제약품(주)
073001500,아세팜정100밀리그램(아세클로페낙)_(0.1g/1정),건일바이오팜주식회사
684500990,에클로펜정(아세클로페낙)_(0.1g/1정),화일약품(주)
643903550,아세펜정(아세클로페낙)_(0.1g/1정),삼일제약(주)
655601230,아세로정(아세클로페낙)_(0.1g/1정),한올바이오파마(주)
651201220,아세클정(아세클로페낙)_(0.1g/1정),삼천당제약(주)
649001080,아세롬정100밀리그램(아세클로페낙)_(0.1g/1정),풍림무약(주)
665502000,에이텍정(아세클로페낙)_(0.1g/1정),한국유니온제약(주)
621801920,아페민정(아세클로페낙)_(0.1g/1정),(주)한국파비스제약
657202270,아펜탁정(아세클로페낙)_(0.1g/1정),환인제약(주)
652604210,에어펜정(아세클로페낙)_(0.1g/1정),알보젠코리아(주)
644802230,태극아세클로페낙정_(0.1g/1정),태극제약(주)
678600670,세크로낙정100밀리그램(아세클로페낙)_(0.1g/1정),(주)다산제약
654700420,아세클라정(아세클로페낙)_(0.1g/1정),케이엠에스제약(주)
661604710,뉴클로페낙정(아세클로페낙)_(0.1g/1정),(주)알피바이오
694001000,대웅바이오아세클로페낙정100밀리그램_(0.1g/1정),대웅바이오(주)
643202500,동성아세클로페낙정_(0.1g/1정),동성제약(주)
642802650,류마크로정(아세클로페낙)_(0.1g/1정),고려제약(주)
645300710,베오페낙정(아세클로페낙)_(0.1g/1정),한림제약(주)
657801040,세니탈정(아세클로페낙)(수출명:하나세니탈정)_(0.1g/1정),하나제약(주)
643301260,세클로낙정(아세클로페낙)_(0.1g/1정),(주)종근당
625500270,셀페낙정(아세클로페낙)_(0.1g/1정),(주)텔콘알에프제약
647200400,아낙정(아세클로페낙)_(0.1g/1정),한국코러스(주)
657502440,아덴만정(아세클로페낙)_(0.1g/1정),미래바이오제약(주)
641704880,아리탈정(아세클로페낙)_(0.1g/1정),일양약품(주)
645202010,아세낙정(아세클로페낙)_(0.1g/1정),(주)에이프로젠바이오로직스
674400630,아세큐어정(아세클로페낙)_(0.1g/1정),아이큐어(주)
642302610,아세크로나정(아세클로페낙)_(0.1g/1정),삼성제약(주)
651501060,아세크로정(아세클로페낙)_(0.1g/1정),(주)하원제약
642702240,아세크론정(아세클로페낙)_(0.1g/1정),동화약품(주)
654301800,아세탑정(아세클로페낙)_(0.1g/1정),오스틴제약(주)
650300920,아엔탈정(아세클로페낙)_(0.1g/1정),진양제약(주)
658203010,아이제낙정100밀리그램(아세클로페낙)_(0.1g/1정),(주)비보존제약
644703320,아크로신정(아세클로페낙)_(0.1g/1정),에스케이케미칼(주)
658600670,아크로정(아세클로페낙)_(0.1g/1정),이연제약(주)
625800250,아펙정(아세클로페낙)_(0.1g/1정),메딕스제약(주)
628900120,아펜정(아세클로페낙)_(0.1g/1정),(주)이든파마
649404530,알로페낙정(아세클로페낙)_(0.1g/1정),영일제약(주)
698000880,애니락정(아세클로페낙)_(0.1g/1정),(주)제뉴파마
651601780,앤세낙정(아세클로페낙)_(0.1g/1정),한화제약(주)
641802300,에어낙정(아세클로페낙)_(0.1g/1정),광동제약(주)
656701110,에어팩정(아세클로페낙)_(0.1g/1정),한국넬슨제약(주)
665001860,엔클로페낙정(아세클로페낙)_(0.1g/1정),(주)경보제약
642403620,엔페낙정(아세클로페낙)_(0.1g/1정),영진약품(주)
642003290,현대아세클로페낙정_(0.1g/1정),현대약품(주)
670400900,휴니즈아세클로페낙정_(0.1g/1정),(주)휴온스메디텍
644603430,아크로낙정(아세클로페낙)_(0.1g/1정),조아제약(주)
649701520,지엘아세클로페낙정100밀리그램_(0.1g/1정),지엘파마(주)
053600020,뉴세페낙정100밀리그램(아세클로페낙)_(0.1g/1정),안국뉴팜(주)
052400690,로페낙정(아세클로페낙)_(0.1g/1정),(주)인트로바이오파마
689000470,아세테크정(아세클로페낙)_(0.1g/1정),(주)시어스제약
670501610,아세로탈정100밀리그램(아세클로페낙)_(0.1g/1정),(주)보령바이오파마
057700060,독립아세클로페낙정_(0.1g/1정),독립바이오제약(주)
679601120,아세바정100밀리그램(아세클로페낙)_(0.1g/1정),(주)서흥
058200350,세로탈정100밀리그램(아세클로페낙)_(0.1g/1정),(주)아리제약
053500180,오스템아세클로페낙정_(0.1g/1정),오스템파마주식회사
057000810,아세클론정(아세클로페낙)_(0.1g/1정),주식회사 더유제약
057600580,아세진정(아세클로페낙)_(0.1g/1정),대원바이오텍주식회사
622600420,아세티론정(아세클로페낙)_(0.1g/1정),(주)씨엘팜
663803260,툴스페낙정100밀리그램(아세클로페낙)_(0.1g/1정),천우신약(주)
059600280,아세요정(아세클로페낙)_(0.1g/1정),(주)킴스제약
055102270,코스페낙정100밀리그램(아세클로페낙)_(0.1g/1정),코스맥스파마(주)
653702340,아리펜정(아세클로페낙)_(0.1g/1정),삼남제약(주)
060500010,메가클로페낙정(아세클로페낙)_(0.1g/1정),(주)엘앤씨바이오
073200570,아세크정(아세클로페낙)_(0.1g/1정),주식회사 노바엠헬스케어
055800220,신텍클로페낙정100밀리그램(아세클로페낙)_(0.1g/1정),(주)셀비온
693900040,셀트리온아세클로페낙정_(0.1g/1정),(주)셀트리온제약
622800200,아페락정(아세클로페낙)_(0.1g/1정),(주)마더스제약
642502460,아크로펜정(아세클로페낙)_(0.1g/1정),동아에스티(주)
654001260,아펜탈정(아세클로페낙)_(0.1g/1정),아주약품(주)
645403280,에이펙스정(아세클로페낙)_(0.1g/1정),제일약품(주)
647300800,아세클낙정(아세클로페낙)_(0.1g/1정),에이치엘비제약(주)
640900550,아세클란정(아세클로페낙)_(0.1g/1정),(주)일화
662501270,아스낙정(아세클로페낙)_(0.1g/1정),(주)넥스팜코리아
696600070,일양바이오아세클로페낙정_(0.1g/1정),일양바이오팜(주)
647803710,크리페낙정(아세클로페낙)_(0.1g/1정),삼진제약(주)
641601920,에어탈정(아세클로페낙)_(0.1g/1정),(주)대웅제약
648203610,아로낙정(아세클로페낙)_(0.1g/1정),(주)유영제약
663300870,에스노펜정(아세클로페낙)_(0.1g/1정),에스에스팜(주)
643100050,뉴마탈정(아세클로페낙)_(0.1g/1정),(주)바이넥스
671801920,세나펜정(아세클로페낙)_(0.1g/1정),대원제약(주)
670601220,세크로정(아세클로페낙)(수출명:HUONSACENACTab.)_(0.1g/1정),(주)휴온스
644000990,세클펜정(아세클로페낙)(수출명:CECLOFEN Tab.)_(0.1g/1정),삼익제약(주)
663601080,아가펜정(아세클로페낙)_(0.1g/1정),한국프라임제약(주)
653001330,아나클정(아세클로페낙)(수출명:파나정정)_(0.1g/1정),(주)한국파마
664900360,아세날정(아세클로페낙)_(0.1g/1정),성원애드콕제약(주)
625200230,아세로낙정(아세클로페낙)_(0.1g/1정),(주)화이트생명과학
669804090,아세론정(아세클로페낙)_(0.1g/1정),구주제약(주)
646201260,아세젠정(아세클로페낙)_(0.1g/1정),(주)셀릭스
669604450,아세쿨정(아세클로페낙)_(0.1g/1정),(주)아이월드제약
653401660,아세탈정(아세클로페낙)_(0.1g/1정),동국제약(주)
645604400,아세틸론정(아세클로페낙)_(0.1g/1정),대화제약(주)
669902550,아세파인정(아세클로페낙)_(0.1g/1정),대한뉴팜(주)
650201020,아세페낙정(아세클로페낙)_(0.1g/1정),안국약품(주)
643501740,아섹정100밀리그램(아세클로페낙)_(0.1g/1정),한미약품(주)
693200160,아스로정(아세클로페낙)_(0.1g/1정),(주)킵스바이오파마
670101330,아스로펜정(아세클로페낙)_(0.1g/1정),(주)팜젠사이언스
648502580,아클론정(아세클로페낙)_(0.1g/1정),신풍제약(주)
698500220,아클펜정(아세클로페낙)_(0.1g/1정),(주)테라젠이텍스
656000830,아페낙정(아세클로페낙)_(0.1g/1정),알리코제약(주)
648601250,아포낙정(아세클로페낙)_(0.1g/1정),(주)씨엠지제약
649102100,에어클란정(아세클로페낙)_(0.1g/1정),한국휴텍스제약(주)
657302780,에어페낙정(아세클로페낙)_(0.1g/1정),(주)동구바이오제약
653802100,에이낙정(아세클로페낙)_(0.1g/1정),신일제약(주)
649601680,에이펜정(아세클로페낙)_(0.1g/1정),대우제약(주)
660701380,위더스페낙정(아세클로페낙)_(0.1g/1정),위더스제약(주)
649502440,유니세탈정(아세클로페낙)_(0.1g/1정),유니메드제약(주)
671700970,카나펜정(아세클로페낙)_(0.1g/1정),주식회사제뉴원사이언스
052700370,케페낙정100밀리그램(아세클로페낙)_(0.1g/1정),(주)휴온스생명과학
661901670,크로탈정(아세클로페낙)_(0.1g/1정),영풍제약(주)
644304160,클란자정(아세클로페낙)(수출명:SpeenacTabs.)_(0.1g/1정),한국유나이티드제약(주)
646002430,페노클정(아세클로페낙)_(0.1g/1정),(주)메디카코리아
628800250,휴낙정(아세클로페낙)_(0.1g/1정),(주)휴비스트제약
053300200,아세크릴정(아세클로페낙)_(0.1g/1정),(주)중헌제약
