제품코드,ATC코드,ATC코드 명칭
644000300,M01AE,Propionic acid derivatives
649600860,M01AE,Propionic acid derivatives
648100560,M01AE,Propionic acid derivatives
663600400,M01AE,Propionic acid derivatives
670100330,M01AE,Propionic acid derivatives
657305840,M01AE,Propionic acid derivatives
643103340,M01AE,Propionic acid derivatives
646200690,M01AE,Propionic acid derivatives
648600370,M01AE,Propionic acid derivatives
651200360,M01AE,Propionic acid derivatives
651500390,M01AE,Propionic acid derivatives
645200620,M01AE,Propionic acid derivatives
640902440,M01AE,Propionic acid derivatives
669901120,M01AE,Propionic acid derivatives
648500640,M01AE,Propionic acid derivatives
644308400,M01AE,Propionic acid derivatives
645300430,M01AE,Propionic acid derivatives
653402930,M01AE,Propionic acid derivatives
646000510,M01AE,Propionic acid derivatives
669800890,M01AE,Propionic acid derivatives
653005060,M01AE,Propionic acid derivatives
649806570,M01AE,Propionic acid derivatives
665501480,M01AE,Propionic acid derivatives
660700740,M01AE,Propionic acid derivatives
649404640,M01AE,Propionic acid derivatives
643701530,M01AE,Propionic acid derivatives
654700430,M01AE,Propionic acid derivatives
654004180,M01AE,Propionic acid derivatives
658602710,M01AE,Propionic acid derivatives
647301150,M01AE,Propionic acid derivatives
671701890,M01AE,Propionic acid derivatives
670602780,M01AE,Propionic acid derivatives
628800170,M01AE,Propionic acid derivatives
649507240,M01AE,Propionic acid derivatives
53500050,M01AE,Propionic acid derivatives
648506510,M01AE,Propionic acid derivatives
58200320,M01AC06,meloxicam
644805970,M01AC06,meloxicam
648200460,M01AC06,meloxicam
642900360,M01AC06,meloxicam
693200020,M01AC06,meloxicam
664901030,M01AC06,meloxicam
658203090,M01AC06,meloxicam
643903480,M01AC06,meloxicam
649000100,M01AC06,meloxicam
664102630,M01AC06,meloxicam
645404010,M01AC06,meloxicam
669700080,M01AC06,meloxicam
621801940,M01AC06,meloxicam
652600720,M01AC06,meloxicam
52700720,M01AC06,meloxicam
55100440,M01AC06,meloxicam
694000470,M01AC06,meloxicam
684501070,M01AC06,meloxicam
669905880,M01AC06,meloxicam
649400760,M01AC06,meloxicam
654301070,M01AC06,meloxicam
669501600,M01AC06,meloxicam
698502500,M01AC06,meloxicam
646200850,M01AC06,meloxicam
647204040,M01AC06,meloxicam
644603170,M01AC06,meloxicam
670100440,M01AC06,meloxicam
653402650,M01AC06,meloxicam
645901450,M01AC06,meloxicam
669801110,M01AC06,meloxicam
660702660,M01AC06,meloxicam
661904360,M01AC06,meloxicam
649102120,M01AC06,meloxicam
625800150,M01AC06,meloxicam
647302990,M01AC06,meloxicam
648602770,M01AC06,meloxicam
653001280,M01AC06,meloxicam
649502850,M01AC06,meloxicam
665000650,M01AC06,meloxicam
651300510,M01AC06,meloxicam
670400870,M01AC06,meloxicam
674401170,M01AC06,meloxicam
694204780,M01AC06,meloxicam
656202160,M01AC06,meloxicam
697100720,M01AC06,meloxicam
53300170,M01AC06,meloxicam
52400540,M01AC06,meloxicam
628901060,M01AC06,meloxicam
696601830,M01AC06,meloxicam
629701460,M01AC06,meloxicam
670501620,M01AC06,meloxicam
649702150,M01AC06,meloxicam
689000830,M01AC06,meloxicam
678601320,M01AC06,meloxicam
665507600,M01AC06,meloxicam
658106600,M01AC06,meloxicam
623005390,M01AC06,meloxicam
690302080,M01AC06,meloxicam
54801160,M01AC06,meloxicam
60500730,M01AC06,meloxicam
642501600,M01AC06,meloxicam
653500890,M01AC06,meloxicam
642100520,M01AC06,meloxicam
663600580,M01AC06,meloxicam
648500150,M01AC06,meloxicam
658600320,M01AC06,meloxicam
643701200,M01AC06,meloxicam
657500410,M01AC06,meloxicam
663300930,M01AC06,meloxicam
645300450,M01AC06,meloxicam
649800680,M01AC06,meloxicam
693900580,M01AC06,meloxicam
643506140,M01AC06,meloxicam
657800630,M01AC06,meloxicam
643300740,M01AC06,meloxicam
646001040,M01AC06,meloxicam
648100760,M01AC06,meloxicam
657301650,M01AC06,meloxicam
645604540,M01AC06,meloxicam
650300560,M01AC06,meloxicam
649600990,M01AC06,meloxicam
670600840,M01AC06,meloxicam
654000380,M01AC06,meloxicam
645201300,M01AC06,meloxicam
644001130,M01AC06,meloxicam
653802160,M01AC06,meloxicam
625200140,M01AC06,meloxicam
643102100,M01AC06,meloxicam
656001500,M01AC06,meloxicam
651501500,M01AC06,meloxicam
642400350,M01AC06,meloxicam
685900100,M01AC06,meloxicam
643903490,M01AC06,meloxicam
645404000,M01AC06,meloxicam
694000480,M01AC06,meloxicam
653402660,M01AC06,meloxicam
697100950,M01AC06,meloxicam
698002050,M01AC06,meloxicam
54801170,M01AC06,meloxicam
642100530,M01AC06,meloxicam
645304550,M01AC06,meloxicam
653500900,M01AC06,meloxicam
642501610,M01AC06,meloxicam
693902100,M01AC06,meloxicam
643500950,M01AC06,meloxicam
643300750,M01AC06,meloxicam
643701210,M01AC06,meloxicam
650300570,M01AC06,meloxicam
625201190,M01AC06,meloxicam
697100100,M01AX01,nabumetone
696600080,M01AX01,nabumetone
647200660,M01AX01,nabumetone
671700010,M01AX01,nabumetone
698500350,M01AX01,nabumetone
53300040,M01AX01,nabumetone
670701170,M01AX01,nabumetone
652101610,M01AX01,nabumetone
645300520,M01AX01,nabumetone
645902450,M01AX01,nabumetone
643200040,M01AX01,nabumetone
649802600,M01AX01,nabumetone
646002540,M01AX01,nabumetone
643300100,M01AE02,naproxen
643300110,M01AE02,naproxen
649700390,M01AE02,naproxen
653800090,M01AE02,naproxen
651902320,M01AE02,naproxen
621800250,M01AE02,naproxen
657500440,M01AE02,naproxen
644801940,M01AE02,naproxen
648601840,M01AE02,naproxen
657200430,M01AE02,naproxen
670301980,M01AE02,naproxen
663803380,M01AE02,naproxen
661900590,M01AE02,naproxen
654300100,M01AE02,naproxen
640900140,M01AE02,naproxen
643301620,M01AE02,naproxen
53500020,M01AE02,naproxen
644902540,M01AX17,nimesulide
647200670,M01AX17,nimesulide
649700860,M01AC01,piroxicam
698000340,M01AC01,piroxicam
649700870,M01AC01,piroxicam
698000110,M01AC01,piroxicam
670301540,M01AC01,piroxicam
655602820,M01AB14,proglumetacin
646801230,M01AB02,sulindac
644502620,N02CC01,sumatriptan
651902580,N02CC01,sumatriptan
651602880,N02CC01,sumatriptan
658601350,N02CC01,sumatriptan
650000990,N02CC01,sumatriptan
651901300,N02CC01,sumatriptan
649803780,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
662501690,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
657301400,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
656000330,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
694000360,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
643200740,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
640901170,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
698500190,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
648201770,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
654001620,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
52700400,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
649602250,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
693200150,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
625800290,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
665000730,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
651502330,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
628800130,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
649102000,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
670600080,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
53601360,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
652600250,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
647802240,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
657500640,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
648501780,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
665503170,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
644801920,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
660701780,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
653003980,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
654303190,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
671702000,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
657803040,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
678000140,N02AX02,tramadol
678000150,N02AX02,tramadol
642102480,N02AX02,tramadol
642102520,N02AX02,tramadol
654001730,N02AX02,tramadol
642102490,N02AX02,tramadol
678000230,N02AX02,tramadol
697100170,M01AE,Propionic acid derivatives
655404420,M01AE,Propionic acid derivatives
658603200,M01AE,Propionic acid derivatives
642307190,M01AE,Propionic acid derivatives
55101060,M01AE,Propionic acid derivatives
649702160,M01AE,Propionic acid derivatives
658502170,M01AE,Propionic acid derivatives
657307970,M01AE,Propionic acid derivatives
694002880,M01AE,Propionic acid derivatives
73000660,M01AE,Propionic acid derivatives
641502920,M01AE,Propionic acid derivatives
640000920,M01AE,Propionic acid derivatives
651300730,M01AE,Propionic acid derivatives
645601610,M01AE,Propionic acid derivatives
651200170,M01AE,Propionic acid derivatives
648201630,M01AE,Propionic acid derivatives
693902200,M01AE,Propionic acid derivatives
649700890,N02CA52,"ergotamine, combinations excl. psycholeptics"
664901090,M01AH01,celecoxib
649506000,M01AH01,celecoxib
646003630,M01AH01,celecoxib
646802680,M01AH01,celecoxib
661903990,M01AH01,celecoxib
652104850,M01AH01,celecoxib
628900410,M01AH01,celecoxib
655604680,M01AH01,celecoxib
651203580,M01AH01,celecoxib
640902940,M01AH01,celecoxib
657804680,M01AH01,celecoxib
644703740,M01AH01,celecoxib
693901400,M01AH01,celecoxib
642507200,M01AH01,celecoxib
621802610,M01AH01,celecoxib
643802820,M01AH01,celecoxib
678601080,M01AH01,celecoxib
658501940,M01AH01,celecoxib
656701950,M01AH01,celecoxib
684501190,M01AH01,celecoxib
697100660,M01AH01,celecoxib
665001910,M01AH01,celecoxib
642306600,M01AH01,celecoxib
651503570,M01AH01,celecoxib
52700190,M01AH01,celecoxib
657502910,M01AH01,celecoxib
674400860,M01AH01,celecoxib
669906100,M01AH01,celecoxib
641805780,M01AH01,celecoxib
657306600,M01AH01,celecoxib
625500310,M01AH01,celecoxib
649102590,M01AH01,celecoxib
641606020,M01AH01,celecoxib
647203830,M01AH01,celecoxib
644805130,M01AH01,celecoxib
646203810,M01AH01,celecoxib
645208580,M01AH01,celecoxib
670701790,M01AH01,celecoxib
649404810,M01AH01,celecoxib
644003530,M01AH01,celecoxib
641501600,M01AH01,celecoxib
625200920,M01AH01,celecoxib
649604440,M01AH01,celecoxib
642802730,M01AH01,celecoxib
652604120,M01AH01,celecoxib
648603000,M01AH01,celecoxib
654004520,M01AH01,celecoxib
644913860,M01AH01,celecoxib
644603020,M01AH01,celecoxib
693201510,M01AH01,celecoxib
651601800,M01AH01,celecoxib
645604490,M01AH01,celecoxib
640006810,M01AH01,celecoxib
643103910,M01AH01,celecoxib
641704940,M01AH01,celecoxib
653005600,M01AH01,celecoxib
628800350,M01AH01,celecoxib
669604780,M01AH01,celecoxib
654305140,M01AH01,celecoxib
670501470,M01AH01,celecoxib
689000640,M01AH01,celecoxib
629701560,M01AH01,celecoxib
649702170,M01AH01,celecoxib
654701940,M01AH01,celecoxib
658603810,M01AH01,celecoxib
658107250,M01AH01,celecoxib
669502520,M01AH01,celecoxib
649002210,M01AH01,celecoxib
58200600,M01AH01,celecoxib
57600510,M01AH01,celecoxib
59000470,M01AH01,celecoxib
53601530,M01AH01,celecoxib
60500690,M01AH01,celecoxib
670304750,M01AH01,celecoxib
73001160,M01AH01,celecoxib
53300150,M01AH01,celecoxib
653402450,M01AH01,celecoxib
671703310,M01AH01,celecoxib
73400280,M01AH01,celecoxib
662502710,M01AH01,celecoxib
670607090,M01AH01,celecoxib
647803470,M01AH01,celecoxib
643505650,M01AH01,celecoxib
643703640,M01AH01,celecoxib
645304990,M01AH01,celecoxib
643305850,M01AH01,celecoxib
54800790,M01AH01,celecoxib
645905690,M01AH01,celecoxib
648507290,M01AH01,celecoxib
694000820,M01AH01,celecoxib
663606520,M01AH01,celecoxib
649806780,M01AH01,celecoxib
622802400,M01AH01,celecoxib
658202760,M01AH01,celecoxib
644308390,M01AH01,celecoxib
652903540,M01AH01,celecoxib
656003920,M01AH01,celecoxib
669804490,M01AH01,celecoxib
698502870,M01AH01,celecoxib
648203780,M01AH01,celecoxib
653102940,M01AH01,celecoxib
650303280,M01AH01,celecoxib
670103680,M01AH01,celecoxib
647302920,M01AH01,celecoxib
671805020,M01AH01,celecoxib
660702800,M01AH01,celecoxib
665506650,M01AH01,celecoxib
642104640,M01AH01,celecoxib
696601120,M01AH01,celecoxib
656204600,M01AH01,celecoxib
653805250,M01AH01,celecoxib
52400970,M01AH01,celecoxib
58800080,M01AH01,celecoxib
59600080,M01AH01,celecoxib
642905310,M01AH01,celecoxib
651300820,M01AH01,celecoxib
697100980,M01AH01,celecoxib
642403940,M01AH01,celecoxib
657202780,M01AH01,celecoxib
648103540,M01AH01,celecoxib
645305160,M01AH01,celecoxib
665508560,M01AH01,celecoxib
647804260,M01AH01,celecoxib
643507070,M01AH01,celecoxib
628900540,M01AH01,celecoxib
646004970,M01AH01,celecoxib
641606180,M01AH01,celecoxib
644914180,M01AH01,celecoxib
649103090,M01AH01,celecoxib
669604770,M01AH01,celecoxib
654305130,M01AH01,celecoxib
697100730,M01AH01,celecoxib
653403880,M01AH01,celecoxib
674401640,M01AH01,celecoxib
657806460,M01AH01,celecoxib
658603800,M01AH01,celecoxib
658107550,M01AH01,celecoxib
654005560,M01AH01,celecoxib
649002200,M01AH01,celecoxib
649605360,M01AH01,celecoxib
670501930,M01AH01,celecoxib
693202210,M01AH01,celecoxib
59000480,M01AH01,celecoxib
57600710,M01AH01,celecoxib
650205590,M01AH01,celecoxib
665002920,M01AH01,celecoxib
660703530,M01AH01,celecoxib
60500530,M01AH01,celecoxib
649507920,M01AH01,celecoxib
645305870,M01AH01,celecoxib
73400290,M01AH01,celecoxib
54800780,M01AH01,celecoxib
656004110,M01AH01,celecoxib
662503340,M01AH01,celecoxib
643306910,M01AH01,celecoxib
669805150,M01AH01,celecoxib
52400960,M01AH01,celecoxib
663607640,M01AH01,celecoxib
656204990,M01AH01,celecoxib
643704670,M01AH01,celecoxib
658204270,M01AH01,celecoxib
645906760,M01AH01,celecoxib
670104680,M01AH01,celecoxib
650304040,M01AH01,celecoxib
648204310,M01AH01,celecoxib
652904470,M01AH01,celecoxib
59600490,M01AH01,celecoxib
647304120,M01AH01,celecoxib
698504420,M01AH01,celecoxib
694003770,M01AH01,celecoxib
53301130,M01AH01,celecoxib
697100960,M01AH01,celecoxib
645306190,M01AH01,celecoxib
657202900,M01AH01,celecoxib
73400300,M01AH01,celecoxib
647804410,M01AH01,celecoxib
662504540,M01AH01,celecoxib
643302640,M01CC02,bucillamine
650000090,N02CC02,naratriptan
648604690,N02CC02,naratriptan
644503300,N02CC02,naratriptan
650700470,N02CC03,zolmitriptan
644701930,M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
640902870,M01AX22,morniflumate
656002990,M01AX22,morniflumate
662503160,M01AX22,morniflumate
669906130,M01AX22,morniflumate
643103950,M01AX22,morniflumate
643202600,M01AX22,morniflumate
642306640,M01AX22,morniflumate
641501190,M01AX22,morniflumate
670300490,M01AX22,morniflumate
648102910,M01AX22,morniflumate
651502670,M01AX22,morniflumate
698500780,M01AX22,morniflumate
644101480,M01AX22,morniflumate
664102830,N02AJ13,tramadol and paracetamol
640004590,N02AJ13,tramadol and paracetamol
648201830,N02AJ13,tramadol and paracetamol
641606960,N02AJ13,tramadol and paracetamol
697100080,N02AJ13,tramadol and paracetamol
641904550,N02AJ13,tramadol and paracetamol
669501740,N02AJ13,tramadol and paracetamol
642505240,N02AJ13,tramadol and paracetamol
642001070,N02AJ13,tramadol and paracetamol
642703040,N02AJ13,tramadol and paracetamol
645208780,N02AJ13,tramadol and paracetamol
678601500,N02AJ13,tramadol and paracetamol
59600100,N02AJ13,tramadol and paracetamol
684501030,N02AJ13,tramadol and paracetamol
665000210,N02AJ13,tramadol and paracetamol
650303170,N02AJ13,tramadol and paracetamol
649403050,N02AJ13,tramadol and paracetamol
625800270,N02AJ13,tramadol and paracetamol
669904800,N02AJ13,tramadol and paracetamol
694000830,N02AJ13,tramadol and paracetamol
622600240,N02AJ13,tramadol and paracetamol
693900270,N02AJ13,tramadol and paracetamol
628900230,N02AJ13,tramadol and paracetamol
648602570,N02AJ13,tramadol and paracetamol
643102330,N02AJ13,tramadol and paracetamol
652604190,N02AJ13,tramadol and paracetamol
656000840,N02AJ13,tramadol and paracetamol
653802130,N02AJ13,tramadol and paracetamol
653401480,N02AJ13,tramadol and paracetamol
646202460,N02AJ13,tramadol and paracetamol
642801070,N02AJ13,tramadol and paracetamol
644703430,N02AJ13,tramadol and paracetamol
669700200,N02AJ13,tramadol and paracetamol
669603630,N02AJ13,tramadol and paracetamol
625200770,N02AJ13,tramadol and paracetamol
644603280,N02AJ13,tramadol and paracetamol
651502520,N02AJ13,tramadol and paracetamol
645404160,N02AJ13,tramadol and paracetamol
693201160,N02AJ13,tramadol and paracetamol
658603290,N02AJ13,tramadol and paracetamol
52700520,N02AJ13,tramadol and paracetamol
628800730,N02AJ13,tramadol and paracetamol
646002780,N02AJ13,tramadol and paracetamol
651600790,N02AJ13,tramadol and paracetamol
655604520,N02AJ13,tramadol and paracetamol
647204090,N02AJ13,tramadol and paracetamol
654701660,N02AJ13,tramadol and paracetamol
670401240,N02AJ13,tramadol and paracetamol
654000740,N02AJ13,tramadol and paracetamol
52400500,N02AJ13,tramadol and paracetamol
53300240,N02AJ13,tramadol and paracetamol
647303460,N02AJ13,tramadol and paracetamol
649701800,N02AJ13,tramadol and paracetamol
54800230,N02AJ13,tramadol and paracetamol
698004080,N02AJ13,tramadol and paracetamol
690300920,N02AJ13,tramadol and paracetamol
642307790,N02AJ13,tramadol and paracetamol
658106370,N02AJ13,tramadol and paracetamol
623005310,N02AJ13,tramadol and paracetamol
57700430,N02AJ13,tramadol and paracetamol
58200520,N02AJ13,tramadol and paracetamol
640903990,N02AJ13,tramadol and paracetamol
57000750,N02AJ13,tramadol and paracetamol
57600560,N02AJ13,tramadol and paracetamol
58800820,N02AJ13,tramadol and paracetamol
59000960,N02AJ13,tramadol and paracetamol
689001350,N02AJ13,tramadol and paracetamol
60500290,N02AJ13,tramadol and paracetamol
655404250,N02AJ13,tramadol and paracetamol
649000140,N02AJ13,tramadol and paracetamol
698500760,N02AJ13,tramadol and paracetamol
671702220,N02AJ13,tramadol and paracetamol
642902720,N02AJ13,tramadol and paracetamol
649104730,N02AJ13,tramadol and paracetamol
641500910,N02AJ13,tramadol and paracetamol
664900690,N02AJ13,tramadol and paracetamol
646902640,N02AJ13,tramadol and paracetamol
641801210,N02AJ13,tramadol and paracetamol
643303210,N02AJ13,tramadol and paracetamol
656203590,N02AJ13,tramadol and paracetamol
645604410,N02AJ13,tramadol and paracetamol
643202380,N02AJ13,tramadol and paracetamol
644306140,N02AJ13,tramadol and paracetamol
647803860,N02AJ13,tramadol and paracetamol
663602840,N02AJ13,tramadol and paracetamol
670300980,N02AJ13,tramadol and paracetamol
652105100,N02AJ13,tramadol and paracetamol
645301170,N02AJ13,tramadol and paracetamol
653101970,N02AJ13,tramadol and paracetamol
674400710,N02AJ13,tramadol and paracetamol
696600200,N02AJ13,tramadol and paracetamol
645902810,N02AJ13,tramadol and paracetamol
644003090,N02AJ13,tramadol and paracetamol
662502870,N02AJ13,tramadol and paracetamol
648503730,N02AJ13,tramadol and paracetamol
669804370,N02AJ13,tramadol and paracetamol
657802010,N02AJ13,tramadol and paracetamol
649504980,N02AJ13,tramadol and paracetamol
643504230,N02AJ13,tramadol and paracetamol
649804140,N02AJ13,tramadol and paracetamol
622802150,N02AJ13,tramadol and paracetamol
