canonical_id,substance_code,preferred_label_ko,preferred_label_en,atc_codes,synonyms,synonym_count
SUB:164201ACH,164201ACH,가바펜틴,nan,N02BF01,gabapentin | nan | 가바랩캡슐100mg(가바펜틴)_(0.1g/1캡슐) | 가바렉스캡슐100mg(가바펜틴)_(0.1g/1캡슐) | 가바렙캡슐100밀리그람(가바펜틴)_(0.1g/1캡슐) | 가바로닌캡슐100mg(가바펜틴)_(0.1g/1캡슐) | 가바론틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 가바스틸캡슐100mg(가바펜틴)_(0.1g/1캡슐) | 가바원캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 가바인캡슐100mg(가바펜틴)_(0.1g/1캡슐) | 가바케이캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 가바텐캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 가바투캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 가바티론캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 가바틴캡슐100밀리그람(가바펜틴)_(0.1g/1캡슐) | 가바페닌캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 가바페캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 가바펜틴 | 가바프로캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 가베틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 가벤틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 가비스타캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 건스펜틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 네버펜틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 네오펜틴캡슐100밀리그람(가바펜틴)_(0.1g/1캡슐) | 넬슨가바펜틴캡슐100밀리그램_(0.1g/1캡슐) | 뉴가바캡슐100밀리그람(가바펜틴)_(0.1g/1캡슐) | 뉴가틴엠캡슐100mg(가바펜틴)_(0.1g/1캡슐) | 뉴렙톨캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 뉴로가펜캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 뉴로닌캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 뉴로스캡슐100밀리그람(가바펜틴)_(0.1g/1캡슐) | 뉴로카바캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 뉴론텍캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 뉴론틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 뉴벤틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 뉴펜틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 동아가바펜틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 레바펜틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 메가바틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 메가펜틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 서울가바펜틴캡슐100밀리그램_(0.1g/1캡슐) | 씨트펜틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 씨티가바캡슐100mg(가바펜틴)_(0.1g/1캡슐) | 알피가바펜틴캡슐100mg_(0.1g/1캡슐) | 오스가바캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 위더펜틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 유니론틴캡슐100밀리그람(가바펜틴)_(0.1g/1캡슐) | 유니펜틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 이로바캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 카나가바로틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 코오롱가바펜틴캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 파마가바펜틴캡슐100밀리그람_(0.1g/1캡슐) | 펜다운캡슐100밀리그램(가바펜틴)_(0.1g/1캡슐) | 펜믹스가바펜틴캡슐100밀리그램_(0.1g/1캡슐) | 현대가바펜틴캡슐100밀리그램_(0.1g/1캡슐),56
SUB:164202ACH,164202ACH,가바펜틴,nan,N02BF01,gabapentin | nan | 가뉴틴캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 가바렉스캡슐300mg(가바펜틴)_(0.3g/1캡슐) | 가바렙캡슐300밀리그람(가바펜틴)_(0.3g/1캡슐) | 가바로닌캡슐300mg(가바펜틴)_(0.3g/1캡슐) | 가바론캡슐300mg(가바펜틴)_(0.3g/1캡슐) | 가바론틴캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 가바스탄캡슐(가바펜틴)_(0.3g/1캡슐) | 가바스틸캡슐300mg(가바펜틴)_(0.3g/1캡슐) | 가바원캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 가바인캡슐300mg(가바펜틴)_(0.3g/1캡슐) | 가바케이캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 가바킹캡슐300mg(가바펜틴)_(0.3g/1캡슐) | 가바투캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 가바티론캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 가바틴캡슐300밀리그람(가바펜틴)_(0.3g/1캡슐) | 가바페닌캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 가바페캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 가바펜캡슐(가바펜틴)_(0.3g/1캡슐) | 가바펜틴 | 가바프로캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 가바피나캡슐(가바펜틴)_(0.3g/1캡슐) | 가벤틴캡슐300mg(가바펜틴)_(0.3g/1캡슐) | 가비스타캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 가틴캡슐(가바펜틴)_(0.3g/1캡슐) | 가펜틴캡슐300밀리그람(가바펜틴)_(0.3g/1캡슐) | 건스펜틴캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 건일가바펜틴캡슐300밀리그램_(0.3g/1캡슐) | 네버펜틴캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 네오펜틴캡슐(가바펜틴)_(0.3g/1캡슐) | 넬슨가바펜틴캡슐(가바펜틴)_(0.3g/1캡슐) | 뉴가바캡슐300밀리그람(가바펜틴)_(0.3g/1캡슐) | 뉴가틴엠캡슐300mg(가바펜틴)_(0.3g/1캡슐) | 뉴렙톨캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 뉴로가바캡슐(가바펜틴)_(0.3g/1캡슐) | 뉴로가펜캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 뉴로닌캡슐(가바펜틴)_(0.3g/1캡슐) | 뉴로스캡슐(가바펜틴)_(0.3g/1캡슐) | 뉴로카바캡슐(가바펜틴)_(0.3g/1캡슐) | 뉴로펜틴캡슐(가바펜틴)_(0.3g/1캡슐) | 뉴론텍캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 뉴론틴캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 뉴바틴캡슐(가바펜틴)_(0.3g/1캡슐) | 뉴펜틴캡슐300mg(가바펜틴)_(0.3g/1캡슐) | 동아가바펜틴캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 레바펜틴캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 메가바틴캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 메가펜틴캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 바론틴캡슐300밀리그람(가바펜틴)_(0.3g/1캡슐) | 서울가바펜틴캡슐300밀리그램_(0.3g/1캡슐) | 씨트펜틴캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 씨티가바캡슐300mg(가바펜틴)_(0.3g/1캡슐) | 알피가바펜틴캡슐300mg_(0.3g/1캡슐) | 오스가바캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 위더펜틴캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 유니론틴캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 유니펜틴캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 이로바캡슐300mg(가바펜틴)_(0.3g/1캡슐) | 카나가바로틴캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 카바펜캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 코오롱가바펜틴캡슐300밀리그램(가바펜틴)_(0.3g/1캡슐) | 태극가바펜틴캡슐_(0.3g/1캡슐) | 파마가바펜틴캡슐(가바펜틴)_(0.3g/1캡슐) | 펜다운캡슐(가바펜틴)_(0.3g/1캡슐) | 현대가바펜틴캡슐300밀리그램_(0.3g/1캡슐),66
SUB:164203ACH,164203ACH,가바펜틴,nan,N02BF01,gabapentin | nan | 가바틴캡슐400밀리그람(가바펜틴)_(0.4g/1캡슐) | 가바펜틴 | 뉴론틴캡슐400밀리그램(가바펜틴)_(0.4g/1캡슐) | 동아가바펜틴캡슐400밀리그램(가바펜틴)_(0.4g/1캡슐) | 카나가바로틴캡슐400밀리그램(가바펜틴)_(0.4g/1캡슐),7
SUB:164204ATB,164204ATB,가바펜틴,nan,N02BF01,gabapentin | nan | 가바렉스정600밀리그램(가바펜틴)_(0.6g/1정) | 가바틴정600밀리그램(가바펜틴)_(0.6g/1정) | 가바펜틴 | 네버펜틴정600밀리그램(가바펜틴)_(0.6g/1정) | 뉴론틴정600밀리그램(가바펜틴)_(0.6g/1정) | 동아가바펜틴정600밀리그램(가바펜틴)_(0.6g/1정),8
SUB:164205ATB,164205ATB,가바펜틴,nan,N02BF01,gabapentin | nan | 가바틴정800밀리그램(가바펜틴)_(0.8g/1정) | 가바페닌정800밀리그램(가바펜틴)_(0.8g/1정) | 가바펜틴 | 뉴론틴정800밀리그램(가바펜틴)_(0.8g/1정) | 동아가바펜틴정800밀리그램(가바펜틴)_(0.8g/1정),7
SUB:164301BIJ,164301BIJ,가벡세이트메실산염,Other antithrombotic agents,B01AX,Other antithrombotic agents | Otherantithromboticagents | other antithrombotic agents | 가벡세이트메실산염 | 가벡실주사100밀리그램(가벡세이트메실산염)_(0.1g/1병) | 호의주(가벡세이트메실산염)_(0.1g/1병),6
SUB:434830COS,434830COS,가티플록사신수화물,gatifloxacin,S01AE06,gatifloxacin | 가티플로점안액(가티플록사신수화물)_(16.08mg/5mL) | 가티플로점안액(가티플록사신수화물)_(16.08mg/5ml) | 가티플록사신수화물,4
SUB:164630COO,164630COO,간시클로버,ganciclovir,S01AD09,ganciclovir | 간시클로버 | 버간점안겔(간시클로버)_(7.5mg/5g),3
SUB:164602BIJ,164602BIJ,간시클로비르,nan,J05AB06,ganciclovir | nan | 가비르정주500밀리그램(간시클로비르)_(0.5g/1병) | 간시클로버 | 간시클로비르 | 싸이메빈정주(간시클로버)_(0.5g/1병),6
SUB:385203ACR,385203ACR,갈란타민브롬화수소산염,galantamine,N06DA04,galantamine | 갈란타민브롬화수소산염 | 뉴멘타민서방캡슐24밀리그램(갈란타민브롬화수소산염)_(30.76mg/1캡슐) | 레미닐피알서방캡슐24밀리그램(갈란타민브롬화수소산염)_(30.76mg/1캡슐) | 명인갈란타민서방캡슐24밀리그램(갈란타민브롬화수소산염)_(30.76mg/1캡슐),5
SUB:385203ATR,385203ATR,갈란타민브롬화수소산염,galantamine,N06DA04,galantamine | 갈란타민브롬화수소산염 | 타미린서방정24밀리그램(갈란타민브롬화수소산염)_(30.76mg/1정),3
SUB:385204ACR,385204ACR,갈란타민브롬화수소산염,galantamine,N06DA04,galantamine | 갈란타민브롬화수소산염 | 뉴멘타민서방캡슐8밀리그램(갈란타민브롬화수소산염)_(10.25mg/1캡슐) | 레미닐피알서방캡슐8밀리그램(갈란타민브롬화수소산염)_(10.25mg/1캡슐) | 명인갈란타민서방캡슐8밀리그램(갈란타민브롬화수소산염)_(10.25mg/1캡슐),5
SUB:385204ATR,385204ATR,갈란타민브롬화수소산염,galantamine,N06DA04,galantamine | 갈란타민브롬화수소산염 | 타미린서방정8밀리그램(갈란타민브롬화수소산염)_(10.25mg/1정),3
SUB:385205ACR,385205ACR,갈란타민브롬화수소산염,galantamine,N06DA04,galantamine | 갈란타민브롬화수소산염 | 뉴멘타민서방캡슐16밀리그램(갈란타민브롬화수소산염)_(20.51mg/1캡슐) | 레미닐피알서방캡슐16밀리그램(갈란타민브롬화수소산염)_(20.51mg/1캡슐) | 명인갈란타민서방캡슐16밀리그램(갈란타민브롬화수소산염)_(20.51mg/1캡슐),5
SUB:385205ATR,385205ATR,갈란타민브롬화수소산염,galantamine,N06DA04,galantamine | 갈란타민브롬화수소산염 | 타미린서방정16밀리그램(갈란타민브롬화수소산염)_(20.51mg/1정),3
SUB:498530BIJ,498530BIJ,갈설파제,galsulfase,A16AB08,galsulfase | 갈설파제 | 나글라자임주(갈설파제)_(5mg/5mL) | 나글라자임주(갈설파제)_(5mg/5ml),4
SUB:683901BIJ,683901BIJ,"갈카네주맙, 유전자재조합",galcanezumab,N02CD02,"galcanezumab | 갈카네주맙, 유전자재조합 | 갈카네주맙,유전자재조합 | 앰겔러티120밀리그램/밀리리터프리필드시린지주(갈카네주맙, 유전자재조합)_(0.12g/1mL) | 앰겔러티120밀리그램/밀리리터프리필드시린지주(갈카네주맙, 유전자재조합)_(0.12g/1ml) | 앰겔러티120밀리그램/밀리리터프리필드시린지주(갈카네주맙,유전자재조합)_(0.12g/1mL) | 앰겔러티120밀리그램/밀리리터프리필드펜주(갈카네주맙, 유전자재조합)_(0.12g/1mL) | 앰겔러티120밀리그램/밀리리터프리필드펜주(갈카네주맙, 유전자재조합)_(0.12g/1ml) | 앰겔러티120밀리그램/밀리리터프리필드펜주(갈카네주맙,유전자재조합)_(0.12g/1mL)",9
SUB:169502BIJ,169502BIJ,건조FVⅢ:C단클론항체정제사람혈액응고제VⅢ:C인자,coagulation factor VIII,B02BD02,coagulation factor VIII | coagulation factor viii | coagulationfactorVIII | 건조FVⅢ:C단클론항체정제사람혈액응고제VⅢ:C인자 | 건조fvⅲ:c단클론항체정제사람혈액응고제vⅲ:c인자 | 그린모노주250단위(건조FVⅢ:C단클론항체정제사람혈액응고제VⅢ:C인자)_(250I.U) | 그린모노주250단위(건조fvⅲ:c단클론항체정제사람혈액응고제vⅲ:c인자)_(250i.u),7
SUB:169503BIJ,169503BIJ,건조FVⅢ:C단클론항체정제사람혈액응고제VⅢ:C인자,coagulation factor VIII,B02BD02,coagulation factor VIII | coagulation factor viii | coagulationfactorVIII | 건조FVⅢ:C단클론항체정제사람혈액응고제VⅢ:C인자 | 건조fvⅲ:c단클론항체정제사람혈액응고제vⅲ:c인자 | 그린모노주500단위(건조FVⅢ:C단클론항체정제사람혈액응고제VⅢ:C인자)_(500I.U) | 그린모노주500단위(건조fvⅲ:c단클론항체정제사람혈액응고제vⅲ:c인자)_(500i.u),7
SUB:169702BIJ,169702BIJ,건조농축사람 혈액응고제VIII인자(건조열처리,nan,,nan | 건조농축사람 혈액응고제VIII인자(건조열처리 | 건조농축사람 혈액응고제viii인자(건조열처리 | 건조농축사람혈액응고제VIII인자(건조열처리 | 에트비주250단위(건조농축사람 혈액응고제VIII인자(건조열처리))_(250I.U) | 에트비주250단위(건조농축사람 혈액응고제viii인자(건조열처리))_(250i.u) | 에트비주250단위(건조농축사람혈액응고제VIII인자(건조열처리))_(250I.U),7
SUB:109301BIJ,109301BIJ,건조농축사람항트롬빈III,nan,B01AB02,antithrombin III | antithrombin iii | antithrombinIII | nan | 건조농축사람항트롬빈III | 건조농축사람항트롬빈iii | 건조농축사람항트롬빈Ⅲ | 안티트롬빈Ⅲ주500아이유(건조농축사람항트롬빈Ⅲ)_(500I.U/1병) | 안티트롬빈ⅲ주500아이유(건조농축사람항트롬빈ⅲ)_(500i.u/1병) | 에스케이항트롬빈III주500단위(건조농축사람항트롬빈III)_(500I.U/1병) | 에스케이항트롬빈iii주500단위(건조농축사람항트롬빈iii)_(500i.u/1병),11
SUB:169703BIJ,169703BIJ,건조농축사람혈액응고제VIII인자(건조열처리,coagulation factor VIII,B02BD02,"coagulation factor VIII | coagulation factor viii | coagulationfactorVIII | 건조농축사람혈액응고제VIII인자(건조열처리 | 건조농축사람혈액응고제viii인자(건조열처리 | 그린에이트주(건조농축사람혈액응고제VIII인자(건조열처리))[수출명:휴먼블러드코애귤레이션훽터에이트(안티-헤모필릭훽터에이트),팩토셀에이트,그린에이트주,펙터에이트250유아이,펙터에이트500유아이]_(500I.U) | 그린에이트주(건조농축사람혈액응고제viii인자(건조열처리))[수출명:휴먼블러드코애귤레이션훽터에이트(안티-헤모필릭훽터에이트),팩토셀에이트,그린에이트주,펙터에이트250유아이,펙터에이트500유아이]_(500i.u) | 안티-헤모필릭훽터에이트",8
SUB:169801BIJ,169801BIJ,건조사람피브리노겐,"fibrinogen, human",B02BB01,"fibrinogen, human | fibrinogen,human | 건조사람피브리노겐 | 녹십자-파이브리노겐주(건조사람피브리노겐)_(1g/1병)",4
SUB:169601BIJ,169601BIJ,건조사람혈액응고제IX인자복합체,coagulation factor IX,B02BD04,coagulation factor IX | coagulation factor ix | coagulationfactorIX | 건조사람혈액응고제IX인자복합체 | 건조사람혈액응고제ix인자복합체 | 훽나인주250단위(건조사람혈액응고제IX인자복합체)_(250I.U) | 훽나인주250단위(건조사람혈액응고제ix인자복합체)_(250i.u),7
SUB:109501BIJ,109501BIJ,건조살무사항독소,nan,,nan | 건조살무사항독소 | 보란건조살무사항독소주(건조살무사항독소)_(6000unit/1병),3
SUB:105902ATB,105902ATB,건조수산화알루미늄겔,aluminium hydroxide,A02AB01,aluminium hydroxide | aluminiumhydroxide | 건조수산화알루미늄겔 | 게루삼엠정(건조수산화알루미늄겔)_(0.392g/1정),4
SUB:303403ATR,303403ATR,건조황산제일철,ferrous sulfate,B03AA07,ferrous sulfate | ferroussulfate | 건조황산제일철 | 훼로바-유서방정(건조황산제일철)_(0.256g/1정),4
SUB:453001ATB,453001ATB,게피티니브,gefitinib,L01EB01,gefitinib | 게피티니브 | 레피사정(게피티니브)_(0.25g/1정) | 스펙사정250밀리그램(게피티니브)_(0.25g/1정) | 이레사정(게피티니브)_(0.25g/1정) | 이레티닙정250밀리그램(게피티니브)_(0.25g/1정) | 이레피논정(게피티니브)_(0.25g/1정) | 제피티닙정250밀리그램(게피티니브)_(0.25g/1정),8
SUB:165136BIJ,165136BIJ,겐타마이신황산염,gentamicin,J01GB03,"gentamicin | 겐타마이신황산염 | 겐타프로주사(겐타마이신황산염)_(80mg/2mL) | 겐타프로주사(겐타마이신황산염)_(80mg/2ml) | 신풍겐타마이신주80밀리그램_(겐타마이신황산염, 80mg/2mL) | 신풍겐타마이신주80밀리그램_(겐타마이신황산염, 80mg/2ml) | 신풍겐타마이신주80밀리그램_(겐타마이신황산염,80mg/2mL)",7
SUB:155401ATB,155401ATB,결합형에스트로겐,conjugated estrogens,G03CA57,conjugated estrogens | conjugatedestrogens | 결합형에스트로겐 | 프레미나정0.3밀리그램(결합형에스트로겐)_(0.3mg/1정),4
SUB:155402ATB,155402ATB,결합형에스트로겐,conjugated estrogens,G03CA57,conjugated estrogens | conjugatedestrogens | 결합형에스트로겐 | 프레미나정0.625밀리그램(결합형에스트로겐)_(0.625mg/1정),4
SUB:167130BIJ,167130BIJ,고나도렐린아세트산염,gonadorelin,V04CM01,gonadorelin | 고나도렐린아세트산염 | 렐리체크주사(고나도렐린아세트산염)_(0.105mg/1mL) | 렐리체크주사(고나도렐린아세트산염)_(0.105mg/1ml),4
SUB:621230BIJ,621230BIJ,"골리무맙, 유전자재조합",golimumab,L04AB06,"golimumab | 골리무맙, 유전자재조합 | 골리무맙,유전자재조합 | 심퍼니오토인젝터주(골리무맙, 유전자재조합)_(50mg/0.5mL) | 심퍼니오토인젝터주(골리무맙, 유전자재조합)_(50mg/0.5ml) | 심퍼니오토인젝터주(골리무맙,유전자재조합)_(50mg/0.5mL) | 심퍼니프리필드시린지주(골리무맙, 유전자재조합)_(50mg/0.5mL) | 심퍼니프리필드시린지주(골리무맙, 유전자재조합)_(50mg/0.5ml) | 심퍼니프리필드시린지주(골리무맙,유전자재조합)_(50mg/0.5mL)",9
SUB:621231BIJ,621231BIJ,"골리무맙, 유전자재조합",golimumab,L04AB06,"golimumab | 골리무맙, 유전자재조합 | 골리무맙,유전자재조합 | 심퍼니오토인젝터주(골리무맙, 유전자재조합)_(0.1g/1mL) | 심퍼니오토인젝터주(골리무맙, 유전자재조합)_(0.1g/1ml) | 심퍼니오토인젝터주(골리무맙,유전자재조합)_(0.1g/1mL) | 심퍼니프리필드시린지주(골리무맙, 유전자재조합)_(0.1g/1mL) | 심퍼니프리필드시린지주(골리무맙, 유전자재조합)_(0.1g/1ml) | 심퍼니프리필드시린지주(골리무맙,유전자재조합)_(0.1g/1mL)",9
SUB:621232BIJ,621232BIJ,"골리무맙, 유전자재조합",golimumab,L04AB06,"golimumab | 골리무맙, 유전자재조합 | 골리무맙,유전자재조합 | 심퍼니주(골리무맙, 유전자재조합)_(50mg/4mL) | 심퍼니주(골리무맙, 유전자재조합)_(50mg/4ml) | 심퍼니주(골리무맙,유전자재조합)_(50mg/4mL)",6
SUB:163701BIJ,163701BIJ,과당주사액,carbohydrates,B05BA03,carbohydrates | 과당주사액 | 대한5%레브로즈(과당주사액)_(25g/500mL) | 대한5%레브로즈(과당주사액)_(25g/500ml) | 이노엔5%과당주사액_(25g/500mL) | 이노엔5%과당주사액_(25g/500ml) | 중외5%과당주사액_(25g/500mL/백) | 중외5%과당주사액_(25g/500ml/백),8
SUB:485101CLQ,485101CLQ,과아세트산액,Technical disinfectants,V07AV,"Technical disinfectants | Technicaldisinfectants | technical disinfectants | 과아세트산액 | 헤모크린액(과아세트산액)(수출명: Hemoclean, Hemoclean G)_(5000g/5L) | 헤모크린액(과아세트산액)(수출명: hemoclean, hemoclean g)_(5000g/5l) | 헤모크린액(과아세트산액)(수출명:Hemoclean,HemocleanG)_(5000g/5L)",7
SUB:368401BIJ,368401BIJ,과테크네튬산나트륨(99mTc,technetium (99mTc) pertechnetate,V09FX01,technetium (99mTc) pertechnetate | technetium (99mtc) pertechnetate | technetium(99mTc)pertechnetate | 과테크네튬산나트륨(99mTc | 과테크네튬산나트륨(99mcTc | 과테크네튬산나트륨(99mctc | 과테크네튬산나트륨(99mtc | 엔바이로과테크네튬산나트륨(99mTc)주사액제너레이터 | 엔바이로과테크네튬산나트륨(99mtc)주사액제너레이터 | 울트라테크네카우제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터) | 울트라테크네카우제너레이터(과테크네튬산나트륨(99mtc)주사액제너레이터) | 유니텍과테크네튬산나트륨(99mTc)주사액제너레이터 | 유니텍과테크네튬산나트륨(99mtc)주사액제너레이터 | 큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터) | 큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mtc)주사액제너레이터) | 테크네라이트제너레이터(과테크네튬산나트륨(99mcTc)주사액제너레이터) | 테크네라이트제너레이터(과테크네튬산나트륨(99mctc)주사액제너레이터) | 폴테크넷과테크네튬산나트륨(99mTc)주사액제너레이터 | 폴테크넷과테크네튬산나트륨(99mtc)주사액제너레이터,19
